,full_name,cyclist_id,url
258,YSSAAD Yannis,1577.0,https://www.strava.com/athletes/22699522
259,ZABALA Josu,1578.0,https://www.strava.com/pros/1921527
260,BROŻYNA Piotr,1579.0,https://www.strava.com/athletes/13313518
261,CIEŚLIK Paweł,1580.0,https://www.strava.com/athletes/42798561
262,FRANCZAK Paweł,1581.0,https://www.strava.com/athletes/15488861
263,KUMP Marko,1582.0,https://www.strava.com/pros/4215024
264,KUREK Adrian,1583.0,https://www.strava.com/athletes/2088813
265,SCHLEGEL Michal,1585.0,https://www.strava.com/athletes/4416414
266,STOSZ Patryk,1587.0,https://www.strava.com/athletes/15047461
267,BONNAFOND Guillaume,1589.0,https://www.strava.com/pros/116788
268,MIHAYLOV Nikolay,1595.0,https://www.strava.com/athletes/3986868
269,CHAVANEL Sylvain,1598.0,https://www.strava.com/athletes/53256525
270,BLEVINS Christopher,1609.0,https://www.strava.com/pros/403508
271,BRYON Miguel,1610.0,https://www.strava.com/athletes/7940320
272,BYBEE Evan,1611.0,https://www.strava.com/athletes/427834
273,DAHLHEIM Andrew,1613.0,https://www.strava.com/athletes/3637756
274,EISENHART Taylor,1614.0,https://www.strava.com/athletes/11061074
275,FLAKSIS Andžs,1615.0,https://www.strava.com/athletes/1087048
276,KOONTZ Grant,1616.0,https://www.strava.com/athletes/295871
277,KRASILNIKAU Andrei,1617.0,https://www.strava.com/pros/1097683
278,SCHMITT Morgan,1621.0,https://www.strava.com/pros/16380
279,CUNEGO Damiano,1626.0,https://www.strava.com/athletes/37969915
280,KOBAYASHI Marino,1627.0,https://www.strava.com/athletes/4981408
281,MARANGONI Alan,1628.0,https://www.strava.com/athletes/5579361
282,PONZI Simone,1630.0,https://www.strava.com/pros/2181237
283,TIZZA Marco,1632.0,https://www.strava.com/pros/1820252
284,UCHIMA Kohei,1633.0,https://www.strava.com/pros/7006555
285,ANTHONY Jesse,1634.0,https://www.strava.com/pros/153266
286,ARIESEN Tim,1638.0,https://www.strava.com/athletes/2085913
287,GERTS Floris,1640.0,https://www.strava.com/athletes/1288324
288,MEIJERS Jeroen,1641.0,https://www.strava.com/athletes/8477512
289,VERMELTFOORT Coen,1642.0,https://www.strava.com/athletes/7527720
290,FARAZIJN Maxime,1644.0,https://www.strava.com/athletes/1038655
291,FONSECA Armindo,1645.0,https://www.strava.com/pros/30683682
292,LAUK Karl Patrick,1647.0,https://www.strava.com/athletes/10994778
293,GIOUX Romain,1648.0,https://www.procyclingstats.com/rider/romain-gioux
294,VAN IJZENDOORN Rik,1651.0,https://www.strava.com/athletes/610985
295,WILLIAMS Christopher,1652.0,https://www.strava.com/pros/313453
296,ACEVEDO Janier,1653.0,https://www.strava.com/athletes/1358145
297,ALZATE Carlos,1654.0,https://www.strava.com/athletes/31331997
298,ȚVETCOV Serghei,1663.0,https://www.strava.com/pros/232212
299,BUGTER Luuc,1665.0,http://www.strava.com/athletes/2563504
300,D'HEYGERE Gil,1666.0,https://www.strava.com/athletes/2513474
301,GODRIE Stan,1667.0,https://www.strava.com/pros/1074765
302,GOOLAERTS Michael,1668.0,https://www.strava.com/athletes/1523575
303,SEYE Guillaume,1670.0,https://www.strava.com/athletes/6184446
304,VAN BREUSSEGEM Elias,1672.0,https://www.strava.com/athletes/3987328
305,ANTONINI Simone,1676.0,https://www.strava.com/pros/1116542
306,DE LAAT Jasper,1677.0,https://www.strava.com/athletes/5887858
307,GOEBEERT Pierre,1678.0,https://www.strava.com/athletes/18144800
308,MCNALLY Mark,1679.0,https://www.strava.com/pros/3368401
309,DELFOSSE Sébastien,1680.0,https://www.strava.com/athletes/2754284
310,DERUETTE Thomas,1681.0,https://www.strava.com/athletes/3240520
311,DUQUENNOY Jimmy,1682.0,https://www.strava.com/athletes/8845372
312,MASSON Christophe,1684.0,https://www.strava.com/pros/5858380
313,STASSEN Julien,1685.0,https://www.strava.com/pros/3491673
314,VANTOMME Maxime,1686.0,https://www.strava.com/athletes/1522883
315,WARNIER Antoine,1687.0,https://www.strava.com/pros/2012951
316,MONCASSIN Maxence,1690.0,https://www.strava.com/athletes/11944875
317,RINALDI Nicholas,1692.0,https://www.strava.com/athletes/2900824
318,ZHUPA Eugert,1694.0,https://www.strava.com/athletes/12512852
319,BÉRARD Julien,1695.0,https://www.strava.com/pros/117982
320,BRAJKOVIČ Janez,1700.0,https://www.strava.com/pros/109652
321,CINK Ondřej,1701.0,https://www.strava.com/pros/1803841
322,TONIATTI Andrea,1703.0,https://www.strava.com/athletes/6756575
323,ELMIGER Martin,1704.0,https://www.strava.com/pros/2613513
324,QUINZIATO Manuel,1705.0,https://www.strava.com/pros/2399239
325,PINEAU Cédric,1709.0,https://www.strava.com/pros/1627110
326,EYOB Metkel,1714.0,https://www.strava.com/athletes/40417857
327,LOSADA Alberto,1718.0,https://www.strava.com/athletes/16983403
328,CASTELIJNS Twan,1720.0,https://www.strava.com/pros/1993938
329,JANSSEN Adriaan,1721.0,https://www.strava.com/athletes/1447037
330,KEIZER Martijn,1722.0,https://www.strava.com/pros/4894864
331,VERMEULEN Alexey,1724.0,https://www.strava.com/pros/320095
332,ROHDE Leon,1725.0,https://www.strava.com/athletes/3597358
333,TIMMER Albert,1726.0,https://www.strava.com/pros/5977143
334,CONTADOR Alberto,1728.0,https://www.strava.com/athletes/24030059
335,TOOVEY Ayden,1730.0,https://www.strava.com/athletes/314706
336,HOWARD Leigh,1736.0,https://www.strava.com/athletes/9191302
337,NORDHAUG Lars Petter,1738.0,http://www.strava.com/pros/1988322
338,PAGE Dylan,1745.0,https://www.strava.com/athletes/1045373
339,PELEGRÍ Óscar,1746.0,https://www.strava.com/athletes/9782781
340,COUANON Jonathan,1754.0,https://www.strava.com/athletes/4586323
341,HUPOND Thierry,1757.0,https://www.strava.com/pros/2547704
342,HUREL Tony,1760.0,https://www.strava.com/pros/2283295
343,JEANDESBOZ Fabrice,1761.0,https://www.strava.com/pros/2026466
344,MOUREY Francis,1764.0,https://www.strava.com/athletes/2821089
345,OVECHKIN Artem,1768.0,https://www.strava.com/athletes/33946957
346,BERLATO Giacomo,1779.0,https://www.strava.com/athletes/7295755
347,DE NEGRI Pier Paolo,1780.0,https://www.strava.com/athletes/3098160
348,KOISHI Yuma,1781.0,https://www.strava.com/pros/5299946
349,MARINI Nicolas,1783.0,https://www.strava.com/athletes/2128406
350,KREDER Raymond,1785.0,https://www.strava.com/pros/6379583
351,LOOIJ André,1786.0,https://www.strava.com/pros/9980001
352,CHAMAN MOURO Lauro Cesar,1789.0,https://www.strava.com/athletes/4987279
353,GOHR Andre  Eduardo,1792.0,https://www.strava.com/athletes/2309246
354,NAZARET Magno,1795.0,https://www.strava.com/athletes/309628
355,SILVA Daniel,1801.0,https://www.strava.com/athletes/3308755
356,PREMONT Christophe,1816.0,https://www.strava.com/athletes/2919589
357,TEUGELS Lennert,1817.0,https://www.strava.com/athletes/667954
358,DHAENE Brecht,1819.0,https://www.strava.com/pros/7641477
359,STENUIT Robin,1823.0,https://www.strava.com/pros/1951649
360,DERNIES Tom,1825.0,https://www.strava.com/athletes/1629587
361,ANDRIATO Rafael,1827.0,https://www.strava.com/athletes/36875761
362,DRAPERI Matteo,1830.0,https://www.strava.com/athletes/9912333
363,DUCOURNAU Gilbert,1831.0,https://www.strava.com/athletes/902435
364,GAIMON Phillip,1851.0,https://www.strava.com/pros/6188
365,SKJERPING Kristoffer,1852.0,https://www.strava.com/pros/766773
366,ZEPUNTKE Ruben,1853.0,https://www.strava.com/pros/440592
367,MEERSMAN Gianni,1855.0,https://www.strava.com/pros/8264524
368,LECUISINIER Pierre-Henri,1858.0,https://www.strava.com/pros/1923830
369,AREGGER Marcel,1859.0,https://www.strava.com/pros/4125056
370,WYSS Marcel,1864.0,https://www.strava.com/athletes/2714266
371,FAIRLY Caleb,1874.0,https://www.strava.com/athletes/537869
372,JONES Carter,1877.0,https://www.strava.com/athletes/6206971
373,LUDVIGSSON Fredrik,1878.0,https://www.strava.com/pros/773089
374,VAN DER HAAR Lars,1879.0,https://www.strava.com/athletes/14728269
375,ZANDIO Xabier,1889.0,https://www.strava.com/athletes/1676655
376,CANCELLARA Fabian,1896.0,https://www.strava.com/pros/7296868
377,HUZARSKI Bartosz,1912.0,https://www.strava.com/athletes/20520175
378,MATZKA Ralf,1913.0,https://www.strava.com/athletes/7515465
379,KIENDYŚ Tomasz,1920.0,https://www.strava.com/athletes/13333359
380,GALTA Fredrik Strand,1930.0,https://www.strava.com/athletes/576797
381,MÉRIGNAT Sofiane,1932.0,https://www.strava.com/athletes/604426
382,VAUBOURZEIX Thomas,1933.0,https://www.strava.com/athletes/1462851
383,MENDONÇA Luís,1956.0,https://www.strava.com/athletes/7769569
384,KUSTADINCHEV Roman,1962.0,https://www.strava.com/athletes/1733667
385,COLLI Daniele,1965.0,https://www.strava.com/pros/1745119
386,YAMAMOTO Genki,1969.0,https://www.strava.com/athletes/9119613
387,MORTENSEN Martin,1982.0,https://www.strava.com/athletes/382890
388,OPIE Chris,1984.0,https://www.strava.com/pros/9055
389,ORAM James,1985.0,https://www.strava.com/pros/262593
390,HONIG Reinier,1990.0,https://www.strava.com/pros/340943
391,MARKUS Barry,1993.0,https://www.strava.com/pros/2373107
392,CIOLEK Gerald,1997.0,https://www.strava.com/athletes/433483
393,GULDHAMMER Rasmus,1999.0,https://www.strava.com/athletes/8845765
394,CREMERS Ruud,2009.0,https://www.strava.com/athletes/798804
395,DE MESMAEKER Kevin,2010.0,https://www.strava.com/athletes/7488511
396,BRÜNGGER Nico,2017.0,https://www.strava.com/pros/621446
397,KRIZEK Matthias,2022.0,https://www.strava.com/athletes/13506107
398,THALMANN Roland,2027.0,https://www.strava.com/athletes/5092295
399,STACHOWIAK Adam,2045.0,https://www.strava.com/athletes/13222081
400,ERRAZKIN Xuban,2053.0,https://www.strava.com/athletes/7828145
401,RAILEANU Cristian,2055.0,https://www.strava.com/athletes/13403525
402,NOCENTINI Rinaldo,2059.0,https://www.strava.com/athletes/7110417
403,LODEWYCK Klaas,2064.0,https://www.strava.com/athletes/2309155
404,VEIKKANEN Jussi,2067.0,https://www.strava.com/pros/1546243
405,PINEAU Jérôme,2068.0,https://www.strava.com/athletes/1760295
406,DANIELSON Tom,2075.0,https://www.strava.com/athletes/7173167
407,KING Edward,2076.0,https://www.strava.com/pros/8758
408,GOOS Marc,2082.0,http://www.strava.com/pros/1413161
409,BELTRÁN Edward,2086.0,https://www.strava.com/athletes/22367850
410,REKITA Szymon,2088.0,https://www.strava.com/athletes/20595081
411,PIECHELE Andrea,2104.0,https://www.strava.com/athletes/5654877
412,BOULO Matthieu,2107.0,https://strava.com/athletes/2164487
413,CHAINEL Steve,2117.0,https://strava.com/athletes/17896084
414,ROLLIN Dominique,2118.0,https://www.strava.com/pros/423495
415,VERHELST Louis,2120.0,https://www.strava.com/athletes/2307555
416,ZINGLE Romain,2121.0,https://www.strava.com/athletes/5259739
417,HUCKER Robbie,2126.0,https://www.strava.com/athletes/323139
418,STAUFF Andreas,2131.0,https://www.strava.com/athletes/335551
419,MALAGUTI Alessandro,2134.0,https://www.strava.com/athletes/2598610
420,ONESTI Emanuele,2135.0,https://www.strava.com/athletes/235735
421,TERPSTRA Mike,2137.0,https://www.strava.com/pros/791886
422,BALYKIN Ivan,2138.0,https://www.strava.com/athletes/7252224
423,DE GREEF Francis,2179.0,https://www.strava.com/athletes/4848800
424,EIJSSEN Yannick,2181.0,https://www.strava.com/athletes/277038
425,GHYSELINCK Jan,2182.0,strava.com/athletes/2593237
426,BALLAN Alessandro,2193.0,https://www.strava.com/pros/18888902
427,SCHURTER Nino,2210.0,https://www.strava.com/pros/663394
428,VOIGT Jens,2226.0,https://www.strava.com/athletes/7247329
429,LE MÉVEL Christophe,2254.0,http://www.strava.com/pros/4994417
430,IMHOF Claudio,2265.0,https://www.strava.com/athletes/1428169
431,ARANGO Juan Esteban,2287.0,https://www.strava.com/athletes/5547977
432,PINOTTI Marco,2314.0,https://www.strava.com/pros/183734
433,HOLLER Nikodemus,2371.0,https://www.strava.com/athletes/9802652
434,NARDELLI Stefano,2394.0,https://www.strava.com/athletes/1123590
435,MOYANO Enzo Josué,2417.0,https://www.strava.com/athletes/10491203
436,CAMACHO Julio Alexis,2479.0,https://www.strava.com/athletes/11675285
437,SUAREZ Juan Pablo,2485.0,https://www.strava.com/athletes/1344889
438,FLÜCKIGER Mathias,2522.0,https://www.strava.com/athletes/984825
439,BUTS Vitaliy,2530.0,https://www.strava.com/athletes/14629148
440,ANGARITA Marvin Orlando,2542.0,https://www.strava.com/athletes/3560917
441,MCEWEN Robbie,2548.0,https://www.strava.com/athletes/305721
442,DEL PINO Jesus,2616.0,https://www.strava.com/athletes/2226829
443,MONCOUTIÉ David,2630.0,https://www.strava.com/athletes/3712535
444,MONIER Damien,2631.0,https://www.strava.com/athletes/1673838
445,LAVERDE Luis Felipe,2638.0,https://www.strava.com/athletes/4501663
446,ANTOMARCHI Julien,2678.0,https://www.strava.com/athletes/4227154
447,ZAHNER Simon,2705.0,https://www.strava.com/athletes/1306705
448,PASAMONTES Luis,2719.0,https://www.strava.com/athletes/4937747
449,PUJOL Óscar,2725.0,https://www.strava.com/athletes/1885678
450,ARMSTRONG Lance,2735.0,https://www.strava.com/athletes/1712082
451,LLOYD Daniel,2743.0,https://www.strava.com/athletes/336288
452,CUESTA Iñigo,2766.0,https://www.strava.com/athletes/5304435
453,BRAMBILLA Giorgio,2787.0,https://www.strava.com/pros/1676111
454,SINKEWITZ Patrik,2795.0,https://www.strava.com/athletes/16151707
455,PORTAL Nicolas,2910.0,https://www.strava.com/athletes/1622199
456,CUCINOTTA Claudio,2974.0,https://www.strava.com/athletes/199627
457,VAN AMERONGEN Thijs,3152.0,https://strava.com/athletes/758154
15,DAEMEN Stijn,,
16,DE POOTER Dries,,
19,TAROZZI Manuele,,
20,MAGLI Filippo,,
21,DE MAEGHT Dorian,,
23,ALVAREZ Rodrigo,,
24,GARCIA FRANCES Pablo,,
25,PIRA Yesid Albeiro,,
26,SERRANO Alberto,,
27,GARCÍA Sergio,,
28,HERNAIZ Vicente,,
29,MARTIN David,,
31,MIQUEL Pau,,
32,ETXEBERRIA Asier,,
33,IRIBAR Unai,,
35,FERRI Gregorio,,
113,DOMONT Axel,,
118,BOHÓRQUEZ Hernando,,
119,GATTO Oscar,,
120,PAUWELS Serge,,
121,HANSEN Jesper,,
123,KIRYIENKA Vasil,,
124,STANNARD Ian,,
125,DIBBEN Jonathan,,
126,HANSEN Adam,,
127,BETANCUR Carlos,,
128,ROELANDTS Jürgen,,
131,WEENING Pieter,,
132,ROUILLER Loris,,
133,SPREAFICO Matteo,,
134,COURTEILLE Arnaud,,
135,SLAGTER Tom-Jelte,,
138,MORTIER Julien,,
139,SIX Franklin,,
140,CUBERO Jorge,,
142,KARALIOK Yauheni,,
146,MURPHY John,,
148,AASVOLD Kristian,,
150,LECAMUS-LAMBERT Florentin,,
152,BEGNONI Gianmarco,,
153,BUSATO Matteo,,
154,MITRI James,,
250,AGNOLI Valerio,,
251,WANG Meiyin,,
252,KÖNIG Leopold,,
253,BRESCHEL Matti,,
254,VAUGRENARD Benoît,,
255,HAYMAN Mathew,,
256,BENNATI Daniele,,
257,BAK Lars Ytting,,
258,CUMMINGS Steve,,
259,EISEL Bernhard,,
261,KRUL Stef,,
263,BOUWMANS Dylan,,
264,KITTEL Marcel,,
265,CURVERS Roy,,
266,FRÖHLINGER Johannes,,
268,FRAME Alex,,
270,FERRARI Roberto,,
271,MORI Manuele,,
272,ĐURASEK Kristijan,,
273,CARDONA Julián,,
274,FEDRIGO Leonardo,,
276,GONÇALVES Domingos,,
278,PARDILLA Sergio,,
280,BOUHANNI Rayane,,
282,LEYDER Pit,,
283,WAEYTENS Zico,,
284,DEVOLDER Stijn,,
285,STALLAERT Joeri,,
286,VAN TRIJP Maarten,,
287,ARERUYA Joseph,,
289,GUICHARD Mickaël,,
290,KASPERKIEWICZ Przemysław,,
292,GONZÁLEZ Mario,,
293,INTXAUSTI Beñat,,
294,RODRÍGUEZ Sergio,,
296,VIEJO José Daniel,,
297,EVTUSHENKO Alexander,,
298,LANDI Marco,,
299,SHILOV Sergey,,
300,VOROBYEV Anton,,
301,VTIURIN Anton,,
302,HOLOWESKO Liam,,
303,REVARD Thomas,,
304,RICE Michael,,
306,AMADOR Juan José,,
307,CHIA Luis Carlos,,
308,MENDOZA Omar Alberto,,
309,OCHOA Diego Antonio,,
310,PAREDES Wilmar,,
311,QUINTERO Carlos,,
312,SAENZ Nicolas,,
313,SIERRA Yecid,,
315,ROSA Massimo,,
316,ACOSTA Ruben Dario,,
317,ITO Masakazu,,
318,KUSABA Keigo,,
319,MOSER Moreno,,
320,SANTAROMITA Ivan,,
321,AAEN JØRGENSEN Jonas,,
322,HAGEN Krister,,
323,DUIJN Huub,,
326,VAN HECKE Preben,,
329,CALABRIA Fabio,,
330,MINI Emanuel,,
331,BERNARD Enzo,,
332,GÈNE Yohann,,
333,JOURNIAUX Axel,,
337,FOURNIER Marc,,
338,RIVIÈRE David,,
339,ALARCÓN Raúl,,
340,CARVALHO Antonio,,
341,CÉSAR VELOSO Gustavo,,
342,FERREIRA José,,
344,PINTO Edgar,,
345,SÁNCHEZ Ángel,,
346,VINHAS Rui,,
348,SPENGLER Lukas,,
349,BAUGNIES Jérôme,,
350,MINNAARD Marco,,
402,KORSÆTH Truls Engen,,
403,KOZHATAYEV Bakhtiyar,,
404,BOŽIČ Borut,,
406,PER David,,
407,PIRARD Maxim,,
408,SIUTSOU Kanstantsin,,
409,GERRANS Simon,,
411,SARAMOTINS Aleksejs,,
413,CHAVES Brayan,,
414,SUN Xiaolong,,
415,ANTÓN Igor,,
416,DEBESAY Mekseb,,
419,MORENO Daniel,,
420,BELKOV Maxim,,
421,KIŠERLOVSKI Robert,,
422,CLEMENT Stef,,
423,MAAS Jan,,
426,ALAFACI Eugenio,,
427,DIDIER Laurent,,
428,AÏT EL ABDIA Anass,,
429,BONO Matteo,,
430,TIVANI German Nicolás,,
431,BONUSI Raffaello,,
432,TORRES Rodolfo Andrés,,
433,BRAMMEIER Matt,,
434,DENIFL Stefan,,
435,FENN Andrew,,
436,KONING Peter,,
437,KREDER Michel,,
438,WATSON Calvin,,
441,GONZÁLEZ Adrián,,
442,HERKLOTZ Silvio,,
443,MAMYKIN Matvey,,
444,MENDES José,,
445,MERINO Igor,,
446,PONS Gabriel,,
447,SALAS Ibai,,
448,SIMÓN Jordi,,
449,BENITO Miguel Ángel,,
450,OIEN Justin,,
454,PLUCIŃSKI Leszek,,
455,SISR František,,
456,TACIAK Mateusz,,
457,PUPPIO Antonio,,
458,TEKLEHAIMANOT Daniel,,
459,DI GRÉGORIO Rémy,,
460,MARTINEZ Yannick,,
461,MEYER Robin,,
462,RODRÍGUEZ Jhon Anderson,,
463,SMUKULIS Gatis,,
465,CORNU Jérémy,,
466,GONZÁLEZ PRIETO Aitor,,
467,LOUBET Julien,,
468,TXOPERENA Beñat,,
469,FIRSANOV Sergey,,
470,FOLIFOROV Alexander,,
471,KOZONTCHUK Dmitry,,
472,LAGUTIN Sergey,,
473,MAIKIN Roman,,
474,TRUSOV Nikolay,,
476,COMPANIONI Rubén,,
481,LEWIS Joe,,
482,RHIM Brendan,,
483,SÁNCHEZ Brayan,,
485,AGUIRRE Hernán Ricardo,,
486,DUARTE Fabio,,
487,ORJUELA Fernando,,
488,VILLEGAS Juan Pablo,,
490,OKAMOTO Hayato,,
492,REYES Miguel Ángel,,
495,HUFF Charles Bradley,,
496,PATE Danny,,
497,YOUNG Eric,,
499,DE GREEF Robbert,,
501,WIPPERT Wouter,,
503,GÉRARD Arnaud,,
506,MCCLURE Reid,,
507,VALOGNES Quentin,,
509,CLARKE Jonathan,,
510,EATON Daniel,,
511,HAEDO Lucas Sebastián,,
512,HEGYVARY Adrian,,
513,KEOUGH Luke,,
514,MARCOTTE Eric,,
515,NORRIS Lachlan,,
516,PUTT Tanner,,
517,VELÁZQUEZ Hugo,,
519,KRUOPIS Aidis,,
521,TANNER David,,
522,CORBEL Erwann,,
523,LEMOINE Gaëtan,,
524,TURGIS Tanguy,,
530,HABEAUX Grégory,,
533,COLEDAN Marco,,
534,KOSHEVOY Ilia,,
535,POZZATO Filippo,,
536,TURRIN Alex,,
561,RIBLON Christophe,,
562,KAMYSHEV Arman,,
563,SCARPONI Michele,,
564,TIRALONGO Paolo,,
566,INSAUSTI Jon Ander,,
570,SÁNCHEZ Samuel,,
571,BÁRTA Jan,,
572,TALANSKY Andrew,,
573,MALORI Adriano,,
574,CHEUNG King Lok,,
575,BOONEN Tom,,
576,VELITS Martin,,
578,FARRAR Tyler,,
579,NIYONSHUTI Adrien,,
580,REGUIGUI Youcef,,
582,VICIOSO Ángel,,
585,VAN DEN BROECK Jurgen,,
588,CARDOSO André,,
589,HERNÁNDEZ BLÁZQUEZ Jesús,,
590,ZUBELDIA Haimar,,
591,ZURLO Federico,,
592,D'URBANO Marco,,
593,PALINI Andrea,,
594,TALIANI Alessio,,
595,IRVINE Martyn,,
596,BOEM Nicola,,
597,PACINOTTI Nicolò,,
598,PIRAZZI Stefano,,
599,RUFFONI Nicola,,
600,ARROYO David,,
601,BUTLER Chris,,
603,SOLA Manuel,,
604,TROFIMOV Yuri,,
605,BIAŁOBŁOCKI Marcin,,
606,KACZMAREK Jakub,,
607,MROŻEK Marcin,,
608,PATERSKI Maciej,,
609,SAMOILAU Branislau,,
611,DIAZ Daniel,,
612,GIRAUD Benjamin,,
613,LEMARCHAND Romain,,
614,GUILLEMOIS Romain,,
616,VOECKLER Thomas,,
617,JEANNESSON Arnold,,
618,BRUTT Pavel,,
619,ERSHOV Artur,,
